Tabelle: 52411-0018
Insolvenzverfahren (Unternehmen): Deutschland, Monate,;;;;
Beantragte Verfahren, Wirtschaftszweige (Abschnitte);;;;
Statistik über beantragte Insolvenzverfahren;;;;;;;
Deutschland;;;;;;;
Insolvenzverfahren (Unternehmen) (Anzahl);;;;;;;
;;Beantragte Verfahren;;;;;
;;eröffnet;;mangels Masse abgewiesen;;Schuldenbereinigungsplan angenommen;
2020;;;;;;;
Januar;;;;;;;
WZ08-S;Erbringung von sonstigen Dienstleistungen;49;e;19;e;x;
April;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;5;e;3;e;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;-;;-;;x;
WZ08-C;Verarbeitendes Gewerbe;82;e;15;e;x;
WZ08-D;Energieversorgung;5;e;-;;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;-;;2;e;x;
WZ08-F;Baugewerbe;165;e;70;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;129;e;60;e;x;
WZ08-H;Verkehr und Lagerei;89;e;19;e;x;
WZ08-I;Gastgewerbe;104;e;34;e;x;
WZ08-J;Information und Kommunikation;47;e;16;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;10;e;11;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;32;e;13;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;100;e;51;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;119;e;51;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;11;e;3;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;94;e;3;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;16;e;6;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;47;e;16;e;x;
Mai;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;9;e;1;e;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;-;;-;;x;
WZ08-C;Verarbeitendes Gewerbe;106;e;17;e;x;
WZ08-D;Energieversorgung;1;e;1;e;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;2;e;1;e;x;
WZ08-F;Baugewerbe;199;e;71;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;170;e;74;e;x;
WZ08-H;Verkehr und Lagerei;66;e;26;e;x;
WZ08-I;Gastgewerbe;109;e;44;e;x;
WZ08-J;Information und Kommunikation;38;e;15;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;17;e;13;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;38;e;22;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;75;e;49;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;122;e;43;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;14;e;-;;x;
WZ08-Q;Gesundheits- und Sozialwesen;39;e;6;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;16;e;4;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;51;e;19;e;x;
Juni;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;11;e;-;;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;-;;-;;x;
WZ08-C;Verarbeitendes Gewerbe;111;e;23;e;x;
WZ08-D;Energieversorgung;4;e;1;e;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;1;e;2;e;x;
WZ08-F;Baugewerbe;204;e;70;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;179;e;70;e;x;
WZ08-H;Verkehr und Lagerei;66;e;28;e;x;
WZ08-I;Gastgewerbe;97;e;37;e;x;
WZ08-J;Information und Kommunikation;43;e;18;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;21;e;11;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;54;e;23;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;104;e;45;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;106;e;45;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;18;e;2;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;41;e;4;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;25;e;7;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;59;e;18;e;x;
Juli;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;12;e;-;;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;1;e;-;;x;
WZ08-C;Verarbeitendes Gewerbe;100;e;26;e;x;
WZ08-D;Energieversorgung;3;e;1;e;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;3;e;-;;x;
WZ08-F;Baugewerbe;198;e;74;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;182;e;57;e;x;
WZ08-H;Verkehr und Lagerei;64;e;21;e;x;
WZ08-I;Gastgewerbe;93;e;32;e;x;
WZ08-J;Information und Kommunikation;51;e;15;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;21;e;16;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;34;e;18;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;103;e;77;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;124;e;55;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;14;e;3;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;71;e;5;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;29;e;5;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;54;e;24;e;x;
August;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;7;e;2;e;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;-;;-;;x;
WZ08-C;Verarbeitendes Gewerbe;98;e;27;e;x;
WZ08-D;Energieversorgung;2;e;2;e;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;-;;1;e;x;
WZ08-F;Baugewerbe;182;e;88;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;173;e;70;e;x;
WZ08-H;Verkehr und Lagerei;69;e;36;e;x;
WZ08-I;Gastgewerbe;116;e;44;e;x;
WZ08-J;Information und Kommunikation;38;e;14;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;16;e;10;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;33;e;16;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;91;e;57;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;118;e;54;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;20;e;-;;x;
WZ08-Q;Gesundheits- und Sozialwesen;43;e;7;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;30;e;8;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;66;e;18;e;x;
September;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;10;e;2;e;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;2;e;-;;x;
WZ08-C;Verarbeitendes Gewerbe;122;e;10;e;x;
WZ08-D;Energieversorgung;6;e;-;;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;3;e;1;e;x;
WZ08-F;Baugewerbe;187;e;70;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;190;e;62;e;x;
WZ08-H;Verkehr und Lagerei;62;e;17;e;x;
WZ08-I;Gastgewerbe;112;e;32;e;x;
WZ08-J;Information und Kommunikation;63;e;16;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;19;e;15;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;38;e;20;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;109;e;58;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;115;e;34;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;11;e;5;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;50;e;8;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;25;e;9;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;58;e;16;e;x;
Oktober;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;7;e;1;e;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;-;;-;;x;
WZ08-C;Verarbeitendes Gewerbe;101;e;17;e;x;
WZ08-D;Energieversorgung;2;e;-;;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;3;e;1;e;x;
WZ08-F;Baugewerbe;172;e;64;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;181;e;78;e;x;
WZ08-H;Verkehr und Lagerei;62;e;24;e;x;
WZ08-I;Gastgewerbe;99;e;34;e;x;
WZ08-J;Information und Kommunikation;42;e;15;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;22;e;12;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;32;e;21;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;94;e;62;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;109;e;41;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;13;e;5;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;72;e;5;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;21;e;7;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;43;e;19;e;x;
November;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;9;e;3;e;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;-;;-;;x;
WZ08-C;Verarbeitendes Gewerbe;83;e;16;e;x;
WZ08-D;Energieversorgung;2;e;4;e;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;3;e;1;e;x;
WZ08-F;Baugewerbe;185;e;79;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;151;e;73;e;x;
WZ08-H;Verkehr und Lagerei;68;e;34;e;x;
WZ08-I;Gastgewerbe;105;e;41;e;x;
WZ08-J;Information und Kommunikation;41;e;16;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;17;e;14;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;48;e;27;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;107;e;56;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;113;e;54;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;15;e;4;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;48;e;7;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;20;e;5;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;51;e;13;e;x;
Dezember;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;5;e;2;e;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;-;;-;;x;
WZ08-C;Verarbeitendes Gewerbe;93;e;12;e;x;
WZ08-D;Energieversorgung;6;e;-;;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;-;;1;e;x;
WZ08-F;Baugewerbe;190;e;68;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;180;e;59;e;x;
WZ08-H;Verkehr und Lagerei;73;e;25;e;x;
WZ08-I;Gastgewerbe;114;e;26;e;x;
WZ08-J;Information und Kommunikation;45;e;21;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;22;e;13;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;57;e;21;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;119;e;53;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;120;e;35;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;21;e;4;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;46;e;7;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;27;e;13;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;53;e;19;e;x;
2024;;;;;;;
Januar;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;5;e;2;e;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;1;e;-;;x;
WZ08-C;Verarbeitendes Gewerbe;109;e;20;e;x;
WZ08-D;Energieversorgung;2;e;-;;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;3;e;-;;x;
WZ08-F;Baugewerbe;197;e;79;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;184;e;75;e;x;
WZ08-H;Verkehr und Lagerei;69;e;28;e;x;
WZ08-I;Gastgewerbe;103;e;34;e;x;
WZ08-J;Information und Kommunikation;47;e;24;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;22;e;11;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;42;e;28;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;126;e;82;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;133;e;49;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;16;e;2;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;29;e;3;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;17;e;8;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;52;e;20;e;x;
Februar;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;7;e;1;e;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;-;;-;;x;
WZ08-C;Verarbeitendes Gewerbe;157;e;16;e;x;
WZ08-D;Energieversorgung;6;e;2;e;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;4;e;1;e;x;
WZ08-F;Baugewerbe;232;e;78;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;178;e;89;e;x;
WZ08-H;Verkehr und Lagerei;69;e;27;e;x;
WZ08-I;Gastgewerbe;128;e;39;e;x;
WZ08-J;Information und Kommunikation;45;e;16;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;27;e;14;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;76;e;31;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;115;e;71;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;127;e;45;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;14;e;4;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;42;e;7;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;26;e;10;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;64;e;17;e;x;
März;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;7;e;1;e;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;-;;-;;x;
WZ08-C;Verarbeitendes Gewerbe;112;e;24;e;x;
WZ08-D;Energieversorgung;1;e;1;e;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;5;e;1;e;x;
WZ08-F;Baugewerbe;246;e;79;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;214;e;80;e;x;
WZ08-H;Verkehr und Lagerei;85;e;37;e;x;
WZ08-I;Gastgewerbe;122;e;36;e;x;
WZ08-J;Information und Kommunikation;42;e;27;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;42;e;22;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;79;e;35;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;103;e;54;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;127;e;51;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;13;e;4;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;56;e;3;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;20;e;7;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;48;e;18;e;x;
April;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;8;e;-;;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;-;;-;;x;
WZ08-C;Verarbeitendes Gewerbe;123;e;19;e;x;
WZ08-D;Energieversorgung;3;e;-;;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;2;e;-;;x;
WZ08-F;Baugewerbe;237;e;93;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;207;e;97;e;x;
WZ08-H;Verkehr und Lagerei;78;e;30;e;x;
WZ08-I;Gastgewerbe;136;e;37;e;x;
WZ08-J;Information und Kommunikation;52;e;21;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;31;e;17;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;68;e;32;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;148;e;81;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;140;e;58;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;16;e;1;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;64;e;5;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;14;e;10;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;58;e;20;e;x;
Mai;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;6;e;1;e;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;-;;1;e;x;
WZ08-C;Verarbeitendes Gewerbe;129;e;18;e;x;
WZ08-D;Energieversorgung;1;e;-;;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;3;e;-;;x;
WZ08-F;Baugewerbe;245;e;85;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;220;e;74;e;x;
WZ08-H;Verkehr und Lagerei;99;e;31;e;x;
WZ08-I;Gastgewerbe;128;e;45;e;x;
WZ08-J;Information und Kommunikation;41;e;22;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;32;e;13;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;94;e;25;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;121;e;66;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;148;e;61;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;22;e;3;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;61;e;7;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;42;e;11;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;56;e;23;e;x;
Juni;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;2;e;1;e;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;-;;-;;x;
WZ08-C;Verarbeitendes Gewerbe;111;e;32;e;x;
WZ08-D;Energieversorgung;-;;7;e;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;1;e;2;e;x;
WZ08-F;Baugewerbe;201;e;65;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;185;e;84;e;x;
WZ08-H;Verkehr und Lagerei;72;e;24;e;x;
WZ08-I;Gastgewerbe;109;e;42;e;x;
WZ08-J;Information und Kommunikation;45;e;17;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;25;e;19;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;65;e;28;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;109;e;73;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;106;e;39;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;13;e;5;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;45;e;5;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;34;e;11;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;56;e;20;e;x;
Juli;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;8;e;1;e;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;1;e;-;;x;
WZ08-C;Verarbeitendes Gewerbe;126;e;23;e;x;
WZ08-D;Energieversorgung;4;e;8;e;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;1;e;4;e;x;
WZ08-F;Baugewerbe;243;e;88;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;199;e;94;e;x;
WZ08-H;Verkehr und Lagerei;89;e;26;e;x;
WZ08-I;Gastgewerbe;125;e;45;e;x;
WZ08-J;Information und Kommunikation;68;e;24;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;33;e;22;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;73;e;34;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;135;e;78;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;121;e;61;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;25;e;11;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;46;e;11;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;30;e;8;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;52;e;20;e;x;
August;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;2;e;1;e;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;-;;-;;x;
WZ08-C;Verarbeitendes Gewerbe;115;e;14;e;x;
WZ08-D;Energieversorgung;5;e;14;e;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;2;e;1;e;x;
WZ08-F;Baugewerbe;202;e;79;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;205;e;95;e;x;
WZ08-H;Verkehr und Lagerei;65;e;33;e;x;
WZ08-I;Gastgewerbe;130;e;54;e;x;
WZ08-J;Information und Kommunikation;40;e;20;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;25;e;15;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;66;e;23;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;126;e;84;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;114;e;55;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;16;e;7;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;51;e;6;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;26;e;12;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;47;e;14;e;x;
September;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;10;e;2;e;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;-;;-;;x;
WZ08-C;Verarbeitendes Gewerbe;111;e;19;e;x;
WZ08-D;Energieversorgung;6;e;-;;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;4;e;-;;x;
WZ08-F;Baugewerbe;227;e;96;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;203;e;73;e;x;
WZ08-H;Verkehr und Lagerei;69;e;42;e;x;
WZ08-I;Gastgewerbe;125;e;54;e;x;
WZ08-J;Information und Kommunikation;55;e;26;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;31;e;23;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;63;e;30;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;108;e;80;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;114;e;64;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;14;e;6;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;50;e;5;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;20;e;9;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;63;e;17;e;x;
Oktober;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;5;e;-;;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;-;;-;;x;
WZ08-C;Verarbeitendes Gewerbe;119;e;16;e;x;
WZ08-D;Energieversorgung;4;e;4;e;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;6;e;2;e;x;
WZ08-F;Baugewerbe;230;e;115;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;239;e;85;e;x;
WZ08-H;Verkehr und Lagerei;89;e;34;e;x;
WZ08-I;Gastgewerbe;130;e;55;e;x;
WZ08-J;Information und Kommunikation;61;e;17;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;25;e;28;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;59;e;31;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;198;e;83;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;122;e;63;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;24;e;6;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;56;e;8;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;31;e;14;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;33;e;20;e;x;
November;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;3;e;2;e;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;1;e;-;;x;
WZ08-C;Verarbeitendes Gewerbe;126;e;17;e;x;
WZ08-D;Energieversorgung;4;e;1;e;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;3;e;1;e;x;
WZ08-F;Baugewerbe;201;e;88;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;188;e;76;e;x;
WZ08-H;Verkehr und Lagerei;71;e;25;e;x;
WZ08-I;Gastgewerbe;121;e;42;e;x;
WZ08-J;Information und Kommunikation;50;e;26;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;32;e;11;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;66;e;45;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;131;e;108;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;116;e;58;e;x;
